module,GO_ID,term.x,pValue,FDR,ontology,sort(module),cluster,parent,score,size,term.y,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
green,GO:0002443,leukocyte mediated immunity,1.278478845044902e-13,3.277700138983867e-10,BP,green,2,GO:0006955,9.484430780460892,469,leukocyte mediated immunity,immune response,0.7938670694864048,0.3428333333333333,0.619
green,GO:0002697,regulation of immune effector process,2.8490419168296766e-13,6.558901498530034e-10,BP,green,2,GO:0006955,9.183168891276054,385,regulation of immune effector process,immune response,0.734453172205438,0.28788888888888886,0.613
green,GO:0002685,regulation of leukocyte migration,3.1356801987812846e-13,7.145866764111571e-10,BP,green,3,GO:0050900,9.145945085551794,230,regulation of leukocyte migration,leukocyte migration,0.7141873111782477,0.20770588235294118,0.919
green,GO:0032103,positive regulation of response to external stimulus,4.11443874723949e-13,9.190678472917835e-10,BP,green,1,GO:0006952,9.036652427006924,640,positive regulation of response to external stimulus,defense response,0.7834924471299094,0.5185217391304348,0.259
green,GO:0051707,response to other organism,4.278516973654357e-13,9.463492298295681e-10,BP,green,1,GO:0006952,9.023948566981463,1580,response to other organism,defense response,0.8707039274924471,0.5334130434782609,0.301
green,GO:0043207,response to external biotic stimulus,4.5423843253349123e-13,9.85391661191163e-10,BP,green,1,GO:0006952,9.0063911172326,1583,response to external biotic stimulus,defense response,0.8736012084592145,0.5334565217391305,0.301
green,GO:0048584,positive regulation of response to stimulus,1.3787620769377417e-12,2.5289635136416577e-9,BP,green,1,GO:0006952,8.597057436348912,2363,positive regulation of response to stimulus,defense response,0.7826706948640483,0.5580869565217391,0.312
green,GO:0048583,regulation of response to stimulus,1.6974645874290789e-12,3.0154723273218464e-9,BP,green,1,GO:0006952,8.520644652650354,4116,regulation of response to stimulus,defense response,0.8104864048338368,0.5521521739130435,0.347
green,GO:0045321,leukocyte activation,1.8300990131777375e-12,3.1279442300229496e-9,BP,green,4,GO:0001775,8.50474099883764,964,leukocyte activation,cell activation,0.7247069486404834,0.3168333333333333,0.97
green,GO:0098542,defense response to other organism,2.839528817432088e-12,4.448792336811482e-9,BP,green,1,GO:0006952,8.351757866016786,1239,defense response to other organism,defense response,0.8568006042296072,0.42634782608695654,0.918
green,GO:0007166,cell surface receptor signaling pathway,3.927638777968389e-12,5.907430564649654e-9,BP,green,7,GO:0007166,8.228601374319668,2899,cell surface receptor signaling pathway,cell surface receptor signaling pathway,0.8198006042296072,0.5751999999999999,0
green,GO:0016477,cell migration,6.1141148297341405e-12,8.621284042101997e-9,BP,green,3,GO:0050900,8.064428046139396,1614,cell migration,leukocyte migration,0.9265196374622356,0.3068823529411765,0.84
green,GO:0060326,cell chemotaxis,1.5255642640638963e-11,2.07338887720154e-8,BP,green,8,GO:0060326,7.683319235588801,322,cell chemotaxis,cell chemotaxis,0.8162930513595166,0.20594444444444449,0
green,GO:0050896,response to stimulus,1.7334957099817473e-11,2.260658769531688e-8,BP,green,1,GO:0006952,7.645764986391191,9228,response to stimulus,defense response,0.8937885196374622,0.6387391304347826,0.438
green,GO:0048870,cell motility,2.0879537485944816e-11,2.6613742667819265e-8,BP,green,3,GO:0050900,7.574894046693052,1831,cell motility,leukocyte migration,0.9273836858006043,0.31976470588235295,0.824
green,GO:0045087,innate immune response,2.6100192421752886e-11,3.217740115995447e-8,BP,green,1,GO:0006952,7.492449035049564,986,innate immune response,defense response,0.7056797583081571,0.44402173913043474,0.863
green,GO:0050778,positive regulation of immune response,2.8222534228905296e-11,3.46048149314311e-8,BP,green,2,GO:0006955,7.460863469049238,762,positive regulation of immune response,immune response,0.6472447129909366,0.31752777777777774,0.834
green,GO:0006950,response to stress,3.050925009710073e-11,3.720644278057782e-8,BP,green,1,GO:0006952,7.4293818498552415,3984,response to stress,defense response,0.8912960725075528,0.5628913043478261,0.809
green,GO:0030595,leukocyte chemotaxis,3.238638508554818e-11,3.8659747826193256e-8,BP,green,8,GO:0060326,7.412740983159249,237,leukocyte chemotaxis,cell chemotaxis,0.7003897280966767,0.21172222222222226,0.973
green,GO:0097529,myeloid leukocyte migration,3.238638508554818e-11,3.8659747826193256e-8,BP,green,3,GO:0050900,7.412740983159249,239,myeloid leukocyte migration,leukocyte migration,0.7882537764350454,0.19182352941176473,0.935
green,GO:0050776,regulation of immune response,3.48074588983443e-11,4.111471624112805e-8,BP,green,2,GO:0006955,7.386002702737607,925,regulation of immune response,immune response,0.6682326283987916,0.31813888888888886,0.86
green,GO:0032101,regulation of response to external stimulus,4.6893750216738845e-11,5.3164316514565084e-8,BP,green,1,GO:0006952,7.274379765081604,1144,regulation of response to external stimulus,defense response,0.8094682779456194,0.5154782608695652,0.278
green,GO:0032501,multicellular organismal process,5.829504519035654e-11,6.478790712017901e-8,BP,green,4,GO:0001775,7.188506049084434,7918,multicellular organismal process,cell activation,0.902570996978852,0.666047619047619,0.45
green,GO:0006935,chemotaxis,6.130630331435208e-11,6.681794729831388e-8,BP,green,8,GO:0060326,7.175106870372664,466,chemotaxis,cell chemotaxis,0.8475407854984894,0.19994444444444448,0.953
green,GO:0042330,taxis,6.130630331435208e-11,6.681794729831388e-8,BP,green,8,GO:0060326,7.175106870372664,468,taxis,cell chemotaxis,0.8586706948640483,0.20005555555555554,0.952
green,GO:0140546,defense response to symbiont,6.969720568191844e-11,7.487803130427438e-8,BP,green,1,GO:0006952,7.125645582605019,1133,defense response to symbiont,defense response,0.8589577039274925,0.43300000000000005,0.895
green,GO:0002263,cell activation involved in immune response,9.710342399329034e-11,1.0189536505640108e-7,BP,green,4,GO:0001775,6.991845570421538,305,cell activation involved in immune response,cell activation,0.6881208459214502,0.36878571428571427,0.823
green,GO:0002687,positive regulation of leukocyte migration,1.0066280808046439e-10,1.037010782238976e-7,BP,green,3,GO:0050900,6.984216728044377,149,positive regulation of leukocyte migration,leukocyte migration,0.6974561933534743,0.2294705882352941,0.884
green,GO:0007165,signal transduction,1.2147883279425578e-10,1.2401284826566536e-7,BP,green,7,GO:0007166,6.906533317726329,6104,signal transduction,cell surface receptor signaling pathway,0.8012477341389728,0.5207333333333333,0.738
green,GO:0002703,regulation of leukocyte mediated immunity,1.2219095817593536e-10,1.241779372705981e-7,BP,green,2,GO:0006955,6.905955558529633,246,regulation of leukocyte mediated immunity,immune response,0.7416676737160122,0.2881111111111111,0.578
green,GO:0002274,myeloid leukocyte activation,2.794604804513164e-10,2.5629706908382725e-7,BP,green,4,GO:0001775,6.591256360214503,241,myeloid leukocyte activation,cell activation,0.758595166163142,0.3676666666666667,0.798
green,GO:0023052,signaling,3.4374729222884064e-10,3.096637809296574e-7,BP,green,7,GO:0007166,6.50910958786972,6595,signaling,cell surface receptor signaling pathway,0.8857643504531723,0.5389333333333334,0.7
green,GO:0042221,response to chemical,3.6843449877700563e-10,3.29851219321747e-7,BP,green,1,GO:0006952,6.481681906175835,4101,response to chemical,defense response,0.8853897280966767,0.6093478260869565,0.347
green,GO:0007154,cell communication,3.8855671831790834e-10,3.441208038245522e-7,BP,green,9,GO:0007154,6.463289071310791,6687,cell communication,cell communication,0.9382749244712991,0.518,0
green,GO:0097530,granulocyte migration,4.296467481370234e-10,3.771696608840228e-7,BP,green,3,GO:0050900,6.423463248704,154,granulocyte migration,leukocyte migration,0.7961752265861027,0.2099411764705883,0.89
green,GO:0002366,leukocyte activation involved in immune response,5.15266578923393e-10,4.436995911103309e-7,BP,green,4,GO:0001775,6.352910971505687,301,leukocyte activation involved in immune response,cell activation,0.6859607250755286,0.3580714285714286,0.821
green,GO:0043299,leukocyte degranulation,1.2066908314802807e-9,1.0008879356259785e-6,BP,green,10,GO:0043299,5.9996145455614025,79,leukocyte degranulation,leukocyte degranulation,0.7853353474320242,0.3516666666666667,0
green,GO:0010033,response to organic substance,1.6127955969599587e-9,1.308859045432145e-6,BP,green,1,GO:0006952,5.88310712127747,2734,response to organic substance,defense response,0.8882719033232629,0.6116521739130435,0.322
green,GO:0001816,cytokine production,1.7840622569309119e-9,1.4222695610819188e-6,BP,green,11,GO:0001816,5.847018084481254,881,cytokine production,cytokine production,0.8718157099697885,0.38711764705882357,0
green,GO:0040011,locomotion,2.572674910591793e-9,2.0294447083168335e-6,BP,green,8,GO:0060326,5.692622776423564,1348,locomotion,cell chemotaxis,0.9406163141993957,0.22950000000000004,0.843
green,GO:0071621,granulocyte chemotaxis,2.583526314654354e-9,2.0309037346660937e-6,BP,green,3,GO:0050900,5.692310661772023,128,granulocyte chemotaxis,leukocyte migration,0.7183746223564955,0.21952941176470586,0.875
green,GO:0098609,cell-cell adhesion,2.7861897851433765e-9,2.1527132788568397e-6,BP,green,5,GO:0007155,5.667013810261274,967,cell-cell adhesion,cell adhesion,0.9433111782477341,0.22219999999999995,0.914
green,GO:0007159,leukocyte cell-cell adhesion,3.1723500279594853e-9,2.4344009857412906e-6,BP,green,5,GO:0007155,5.613607884794682,419,leukocyte cell-cell adhesion,cell adhesion,0.9433987915407855,0.22686666666666666,0.831
green,GO:0001817,regulation of cytokine production,3.817709364417981e-9,2.9098426003592593e-6,BP,green,11,GO:0001816,5.536130502300761,868,regulation of cytokine production,cytokine production,0.7950030211480362,0.38394117647058823,0.984
green,GO:0042110,T cell activation,4.269852814403385e-9,3.221811014908186e-6,BP,green,4,GO:0001775,5.491899938029052,570,T cell activation,cell activation,0.7336586102719034,0.3285476190476191,0.902
green,GO:0006909,phagocytosis,5.834548154942138e-9,4.301739899465673e-6,BP,green,10,GO:0043299,5.366355852349706,237,phagocytosis,leukocyte degranulation,0.9523625377643504,0.44838888888888895,0.551
green,GO:1902107,positive regulation of leukocyte differentiation,6.342655646488092e-9,4.6309596776834255e-6,BP,green,12,GO:1903708,5.334329000443339,190,positive regulation of leukocyte differentiation,positive regulation of hemopoiesis,0.6629003021148037,0.30737499999999995,0.998
green,GO:1903708,positive regulation of hemopoiesis,6.342655646488092e-9,4.6309596776834255e-6,BP,green,12,GO:1903708,5.334329000443339,190,positive regulation of hemopoiesis,positive regulation of hemopoiesis,0.6650996978851964,0.3266875,0
green,GO:0046649,lymphocyte activation,7.211304822375491e-9,5.181345480815715e-6,BP,green,4,GO:0001775,5.285557448938593,799,lymphocyte activation,cell activation,0.7263957703927493,0.31647619047619047,0.949
green,GO:0070887,cellular response to chemical stimulus,7.752949065169961e-9,5.5528344082317295e-6,BP,green,1,GO:0006952,5.255485277484303,2747,cellular response to chemical stimulus,defense response,0.8663776435045317,0.6099565217391305,0.32
green,GO:0002449,lymphocyte mediated immunity,9.08160456235192e-9,6.463409480480178e-6,BP,green,2,GO:0006955,5.18953832907197,372,lymphocyte mediated immunity,immune response,0.7973383685800605,0.3524722222222222,0.604
green,GO:0002250,adaptive immune response,9.32973090870374e-9,6.619121353184436e-6,BP,green,2,GO:0006955,5.179199656600988,767,adaptive immune response,immune response,0.7650966767371601,0.43280555555555555,0.799
green,GO:0071706,tumor necrosis factor superfamily cytokine production,9.958404211005873e-9,6.977377559146072e-6,BP,green,11,GO:0001816,5.156307775886094,194,tumor necrosis factor superfamily cytokine production,cytokine production,0.8871087613293052,0.41702941176470587,0.78
green,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,9.958404211005873e-9,6.977377559146072e-6,BP,green,11,GO:0001816,5.156307775886094,194,regulation of tumor necrosis factor superfamily cytokine production,cytokine production,0.8247945619335347,0.41417647058823526,0.78
green,GO:0002699,positive regulation of immune effector process,1.237575189956503e-8,8.435327450334944e-6,BP,green,2,GO:0006955,5.073898053903154,257,positive regulation of immune effector process,immune response,0.7163836858006043,0.29666666666666663,0.582
green,GO:0009617,response to bacterium,1.3394653858465724e-8,8.967263670648226e-6,BP,green,6,GO:0044419,5.047340060192654,738,response to bacterium,biological process involved in interspecies interaction between organisms,0.8845498489425982,0.34125000000000005,0.823
green,GO:0002683,negative regulation of immune system process,1.3861475090660549e-8,9.25232957160925e-6,BP,green,2,GO:0006955,5.033748905886063,526,negative regulation of immune system process,immune response,0.7377613293051359,0.39469444444444446,0.633
green,GO:0001909,leukocyte mediated cytotoxicity,1.6740476172980416e-8,1.0915661356607259e-5,BP,green,13,GO:0001909,4.961949946182621,144,leukocyte mediated cytotoxicity,leukocyte mediated cytotoxicity,0.7942990936555892,0.2508,0
green,GO:0002275,myeloid cell activation involved in immune response,2.532782007770295e-8,1.6051150246434166e-5,BP,green,4,GO:0001775,4.794493840032959,97,myeloid cell activation involved in immune response,cell activation,0.7104259818731118,0.37783333333333335,0.729
green,GO:0022407,regulation of cell-cell adhesion,2.58902022740542e-8,1.6361592535152293e-5,BP,green,5,GO:0007155,4.786174427096948,496,regulation of cell-cell adhesion,cell adhesion,0.8861510574018127,0.1860666666666667,0.842
green,GO:0035556,intracellular signal transduction,2.982816606394609e-8,1.8487726773865046e-5,BP,green,9,GO:0007154,4.733116485826197,2721,intracellular signal transduction,cell communication,0.8187915407854984,0.3536,0.67
green,GO:0070663,regulation of leukocyte proliferation,3.2150537320270704e-8,1.971055088268009e-5,BP,green,14,GO:0070663,4.705301237619856,267,regulation of leukocyte proliferation,regulation of leukocyte proliferation,0.892226586102719,0.13241176470588234,0
green,GO:0031341,regulation of cell killing,3.697855899217868e-8,2.242670079092858e-5,BP,green,13,GO:0001909,4.64923461111081,110,regulation of cell killing,leukocyte mediated cytotoxicity,0.9197885196374622,0.2348,0.918
green,GO:0002521,leukocyte differentiation,3.784276952553108e-8,2.2889295529906347e-5,BP,green,12,GO:1903708,4.6403675735195336,626,leukocyte differentiation,positive regulation of hemopoiesis,0.9182930513595167,0.34846875,0.779
green,GO:0002886,regulation of myeloid leukocyte mediated immunity,3.8735343281898834e-8,2.3242236164439352e-5,BP,green,2,GO:0006955,4.633722090259453,57,regulation of myeloid leukocyte mediated immunity,immune response,0.7680271903323262,0.3411666666666666,0.489
green,GO:0032944,regulation of mononuclear cell proliferation,3.9150060290089305e-8,2.342876684893116e-5,BP,green,14,GO:0070663,4.630250569482355,241,regulation of mononuclear cell proliferation,regulation of leukocyte proliferation,0.8925951661631419,0.1295294117647059,0.99
green,GO:0071674,mononuclear cell migration,4.0097755806796736e-8,2.3869273581982618e-5,BP,green,3,GO:0050900,4.62216079775642,206,mononuclear cell migration,leukocyte migration,0.7934894259818731,0.22899999999999998,0.92
green,GO:0032640,tumor necrosis factor production,4.384281302822095e-8,2.5758794394002415e-5,BP,green,11,GO:0001816,4.589074467410239,189,tumor necrosis factor production,cytokine production,0.8874018126888218,0.4182058823529412,0.777
green,GO:0032680,regulation of tumor necrosis factor production,4.384281302822095e-8,2.5758794394002415e-5,BP,green,11,GO:0001816,4.589074467410239,189,regulation of tumor necrosis factor production,cytokine production,0.8252900302114804,0.41541176470588237,0.777
green,GO:0045055,regulated exocytosis,4.420974937556236e-8,2.5839796778809907e-5,BP,green,10,GO:0043299,4.587710906241525,225,regulated exocytosis,leukocyte degranulation,0.9427069486404834,0.3031111111111111,0.895
green,GO:0050921,positive regulation of chemotaxis,4.435373427533976e-8,2.5856966382065643e-5,BP,green,8,GO:0060326,4.587422429216323,142,positive regulation of chemotaxis,cell chemotaxis,0.7720906344410876,0.1925555555555556,0.836
green,GO:0051716,cellular response to stimulus,4.520647895915203e-8,2.6151368507626382e-5,BP,green,1,GO:0006952,4.58250557946365,7616,cellular response to stimulus,defense response,0.8702719033232629,0.636304347826087,0.404
green,GO:0141124,intracellular signaling cassette,4.699976217050686e-8,2.705004169206136e-5,BP,green,NA,NA,NA,NA,NA,NA,NA,NA,NA
green,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,4.753865192903136e-8,2.729057318500958e-5,BP,green,2,GO:0006955,4.563987342729789,21,positive regulation of myeloid leukocyte mediated immunity,immune response,0.7586737160120846,0.3632222222222222,0.453
green,GO:0009966,regulation of signal transduction,5.4973216593564566e-8,3.131946312038914e-5,BP,green,7,GO:0007166,4.504185691245349,3131,regulation of signal transduction,cell surface receptor signaling pathway,0.7805438066465257,0.5285333333333333,0.628
green,GO:0002764,immune response-regulating signaling pathway,5.633976945865566e-8,3.201716722309144e-5,BP,green,2,GO:0006955,4.494617095708504,528,immune response-regulating signaling pathway,immune response,0.666332326283988,0.3466666666666667,0.789
green,GO:0032635,interleukin-6 production,6.020922160350202e-8,3.387481916699773e-5,BP,green,11,GO:0001816,4.470123014493469,176,interleukin-6 production,cytokine production,0.8920815709969788,0.4604117647058823,0.772
green,GO:0032675,regulation of interleukin-6 production,6.020922160350202e-8,3.387481916699773e-5,BP,green,11,GO:0001816,4.470123014493469,176,regulation of interleukin-6 production,cytokine production,0.8303202416918429,0.4575,0.772
green,GO:0050865,regulation of cell activation,6.04711601336943e-8,3.393755830289247e-5,BP,green,4,GO:0001775,4.4693194069719695,630,regulation of cell activation,cell activation,0.7708066465256798,0.29966666666666664,0.902
green,GO:0002694,regulation of leukocyte activation,6.121191869686291e-8,3.4268042127045265e-5,BP,green,4,GO:0001775,4.4651107078756604,573,regulation of leukocyte activation,cell activation,0.6609728096676737,0.2859047619047619,0.894
green,GO:0006887,exocytosis,6.65831289420239e-8,3.699955596209363e-5,BP,green,10,GO:0043299,4.431803487942996,348,exocytosis,leukocyte degranulation,0.9421570996978852,0.29561111111111105,0.851
green,GO:0010720,positive regulation of cell development,7.100099220432082e-8,3.916511944062792e-5,BP,green,12,GO:1903708,4.407100544665188,454,positive regulation of cell development,positive regulation of hemopoiesis,0.8333081570996979,0.37628125,0.928
green,GO:0001818,negative regulation of cytokine production,7.371696073527403e-8,4.056410612557359e-5,BP,green,4,GO:0001775,4.3918580897343995,381,negative regulation of cytokine production,cell activation,0.7969003021148036,0.6401428571428571,0.273
green,GO:0051249,regulation of lymphocyte activation,7.639472341489363e-8,4.18335280330926e-5,BP,green,4,GO:0001775,4.378475507623698,506,regulation of lymphocyte activation,cell activation,0.662166163141994,0.2839047619047619,0.883
green,GO:0050867,positive regulation of cell activation,8.401206565089201e-8,4.55624089699465e-5,BP,green,4,GO:0001775,4.341393322022766,380,positive regulation of cell activation,cell activation,0.7463262839879155,0.3208333333333333,0.847
green,GO:0002253,activation of immune response,8.564873066899296e-8,4.633863339623861e-5,BP,green,2,GO:0006955,4.334056778427446,567,activation of immune response,immune response,0.6572235649546827,0.3329444444444445,0.801
green,GO:0050863,regulation of T cell activation,1.0045797055919311e-7,5.357995919115735e-5,BP,green,4,GO:0001775,4.270997621505375,382,regulation of T cell activation,cell activation,0.6689063444108762,0.2915714285714286,0.852
green,GO:1903037,regulation of leukocyte cell-cell adhesion,1.1983388859129473e-7,6.25826935302824e-5,BP,green,5,GO:0007155,4.203545748953254,382,regulation of leukocyte cell-cell adhesion,cell adhesion,0.8871842900302115,0.18053333333333332,0.82
green,GO:0043313,regulation of neutrophil degranulation,1.2389468006519447e-7,6.428907060807368e-5,BP,green,4,GO:0001775,4.1918628525508845,8,regulation of neutrophil degranulation,cell activation,0.6744501510574018,0.4525714285714286,0.59
green,GO:0071310,cellular response to organic substance,1.262656766827366e-7,6.518718379037117e-5,BP,green,1,GO:0006952,4.185837780897543,2015,cellular response to organic substance,defense response,0.8694229607250755,0.6105,0.301
green,GO:0070661,leukocyte proliferation,1.4115066833435366e-7,7.218019879415756e-5,BP,green,14,GO:0070663,4.141581926168355,352,leukocyte proliferation,regulation of leukocyte proliferation,0.9449577039274925,0.14635294117647057,0.965
green,GO:1903131,mononuclear cell differentiation,1.4202782244576162e-7,7.233159598642953e-5,BP,green,12,GO:1903708,4.1406719521508775,484,mononuclear cell differentiation,positive regulation of hemopoiesis,0.9190181268882175,0.3555625,0.759
green,GO:0002696,positive regulation of leukocyte activation,1.5457914761529254e-7,7.81941737522111e-5,BP,green,4,GO:0001775,4.106825605015973,362,positive regulation of leukocyte activation,cell activation,0.6478489425981873,0.3058333333333333,0.843
green,GO:0043300,regulation of leukocyte degranulation,1.6279193592242449e-7,8.198100148093346e-5,BP,green,10,GO:0043299,4.086286780640321,45,regulation of leukocyte degranulation,leukocyte degranulation,0.7390996978851964,0.32633333333333336,0.954
green,GO:0051240,positive regulation of multicellular organismal process,1.682292849904101e-7,8.378412579842477e-5,BP,green,4,GO:0001775,4.076838257398393,1689,positive regulation of multicellular organismal process,cell activation,0.7856706948640484,0.5858809523809524,0.328
green,GO:0050670,regulation of lymphocyte proliferation,1.7601823057707436e-7,8.72779626384478e-5,BP,green,14,GO:0070663,4.059095400197063,237,regulation of lymphocyte proliferation,regulation of leukocyte proliferation,0.6615317220543806,0.12964705882352945,0.988
green,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1.7833430977471555e-7,8.80393952478634e-5,BP,green,2,GO:0006955,4.055322949324254,385,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,immune response,0.7764169184290031,0.4554166666666667,0.747
green,GO:0002688,regulation of leukocyte chemotaxis,1.8987768541793722e-7,9.3518292903476e-5,BP,green,8,GO:0060326,4.029103429448516,123,regulation of leukocyte chemotaxis,cell chemotaxis,0.658761329305136,0.2008333333333333,0.892
green,GO:0030593,neutrophil chemotaxis,1.9139297989133547e-7,9.366631278369674e-5,BP,green,3,GO:0050900,4.028416575630007,107,neutrophil chemotaxis,leukocyte migration,0.7270181268882175,0.23852941176470588,0.845
green,GO:0050920,regulation of chemotaxis,1.9362083643722686e-7,9.434729353909881e-5,BP,green,8,GO:0060326,4.025270553558335,229,regulation of chemotaxis,cell chemotaxis,0.7953474320241691,0.19511111111111112,0.866
green,GO:0045597,positive regulation of cell differentiation,2.3094988650923562e-7,1.118124547110486e-4,BP,green,12,GO:1903708,3.9515098179968415,902,positive regulation of cell differentiation,positive regulation of hemopoiesis,0.8292809667673716,0.41315625,0.843
green,GO:0023051,regulation of signaling,2.406901823226768e-7,1.1578275486955036e-4,BP,green,7,GO:0007166,3.936356121288386,3554,regulation of signaling,cell surface receptor signaling pathway,0.8894894259818731,0.5432666666666667,0.596
green,GO:0010646,regulation of cell communication,2.4692184593468287e-7,1.1802550351975383e-4,BP,green,9,GO:0007154,3.9280241381080256,3559,regulation of cell communication,cell communication,0.8729848942598187,0.43179999999999996,0.713
green,GO:0002768,immune response-regulating cell surface receptor signaling pathway,2.5899637121880883e-7,1.233739043522697e-4,BP,green,2,GO:0006955,3.9087766911480513,360,immune response-regulating cell surface receptor signaling pathway,immune response,0.6788036253776435,0.3705277777777778,0.745
green,GO:0071675,regulation of mononuclear cell migration,2.629637248403787e-7,1.2437577769651537e-4,BP,green,3,GO:0050900,3.905264190682405,123,regulation of mononuclear cell migration,leukocyte migration,0.7295287009063445,0.23305882352941176,0.863
green,GO:0019221,cytokine-mediated signaling pathway,3.059286832532663e-7,1.4289973132250395e-4,BP,green,1,GO:0006952,3.84496858776091,526,cytokine-mediated signaling pathway,defense response,0.8284350453172206,0.63889130434782615,0.251
green,GO:0001906,cell killing,3.543131488735401e-7,1.6203882523862162e-4,BP,green,13,GO:0001909,3.790380914058146,226,cell killing,leukocyte mediated cytotoxicity,0.970558912386707,0.24640000000000006,0.968
green,GO:0002690,positive regulation of leukocyte chemotaxis,3.5580373516035963e-7,1.621674357364217e-4,BP,green,8,GO:0060326,3.7900363504937573,93,positive regulation of leukocyte chemotaxis,cell chemotaxis,0.641963746223565,0.19100000000000006,0.874
green,GO:0002757,immune response-activating signaling pathway,4.1009276101670465e-7,1.839331186736751e-4,BP,green,2,GO:0006955,3.7353400654207842,500,immune response-activating signaling pathway,immune response,0.6439274924471299,0.33463888888888893,0.783
green,GO:0032943,mononuclear cell proliferation,4.320796731850924e-7,1.9265117602230967e-4,BP,green,14,GO:0070663,3.7152283355300835,315,mononuclear cell proliferation,regulation of leukocyte proliferation,0.9448640483383686,0.14317647058823535,0.956
green,GO:0030155,regulation of cell adhesion,4.4819299029433245e-7,1.9904885933130775e-4,BP,green,5,GO:0007155,3.7010403068391806,807,regulation of cell adhesion,cell adhesion,0.8846918429003021,0.21040000000000003,0.888
green,GO:0002444,myeloid leukocyte mediated immunity,4.5634610874138215e-7,2.0227160234409278e-4,BP,green,2,GO:0006955,3.6940650851528374,112,myeloid leukocyte mediated immunity,immune response,0.8130060422960725,0.3876666666666667,0.524
green,GO:0048518,positive regulation of biological process,4.7285343044050023e-7,2.0795411782004142e-4,BP,green,7,GO:0007166,3.6820324754970986,6411,positive regulation of biological process,cell surface receptor signaling pathway,0.8591993957703927,0.6631333333333334,0.215
green,GO:0061900,glial cell activation,5.143692211515056e-7,2.231669999692138e-4,BP,green,1,GO:0006952,3.651370024747218,57,glial cell activation,defense response,0.8070302114803626,0.651804347826087,0.628
green,GO:0065007,biological regulation,5.505306190453909e-7,2.3479246306773278e-4,BP,green,7,GO:0007166,3.629315848227787,12701,biological regulation,cell surface receptor signaling pathway,0.9116767371601209,0.7300666666666666,0.244
green,GO:0031347,regulation of defense response,5.565052213303966e-7,2.3689272261198262e-4,BP,green,1,GO:0006952,3.6254482806786874,830,regulation of defense response,defense response,0.8229697885196374,0.474,0.844
