module,GO_ID,term.x,pValue,FDR,ontology,sort(module),cluster,parent,score,size,term.y,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
black,GO:0019538,protein metabolic process,2.5589725675932768e-12,4.123784292676566e-9,BP,black,1,GO:0002181,8.384704059913826,4915,protein metabolic process,cytoplasmic translation,0.7995416666666667,0.6160491803278689,0.533
black,GO:0045333,cellular respiration,5.221400617504215e-12,7.503185944682332e-9,BP,black,1,GO:0002181,8.124754290688468,245,cellular respiration,cytoplasmic translation,0.8300333333333334,0.6889508196721312,0.184
black,GO:0043603,amide metabolic process,1.0200362690512883e-11,1.4118428384089641e-8,BP,black,1,GO:0002181,7.8502136447930955,1238,amide metabolic process,cytoplasmic translation,0.8527416666666667,0.719,0.789
black,GO:0046907,intracellular transport,1.5988225255700136e-11,2.1470854166300643e-8,BP,black,2,GO:0048193,7.6681506778584865,1357,intracellular transport,Golgi vesicle transport,0.8184666666666667,0.3808125,0.458
black,GO:0019941,modification-dependent protein catabolic process,4.7265147030497166e-11,5.3317449107752326e-8,BP,black,1,GO:0002181,7.273130636919996,607,modification-dependent protein catabolic process,cytoplasmic translation,0.7818916666666667,0.5999508196721312,0.415
black,GO:0043632,modification-dependent macromolecule catabolic process,6.598836938832235e-11,7.123270821865744e-8,BP,black,1,GO:0002181,7.147320543763532,618,modification-dependent macromolecule catabolic process,cytoplasmic translation,0.8264916666666666,0.6877540983606558,0.216
black,GO:0042773,ATP synthesis coupled electron transport,4.37160363386711e-10,3.8080212194469446e-7,BP,black,1,GO:0002181,6.419300640260504,102,ATP synthesis coupled electron transport,cytoplasmic translation,0.8361833333333333,0.6989016393442623,0.168
black,GO:0042775,mitochondrial ATP synthesis coupled electron transport,4.37160363386711e-10,3.8080212194469446e-7,BP,black,1,GO:0002181,6.419300640260504,102,mitochondrial ATP synthesis coupled electron transport,cytoplasmic translation,0.8363833333333334,0.6992786885245902,0.168
black,GO:0019646,aerobic electron transport chain,4.845453238622181e-10,4.188439483392913e-7,BP,black,1,GO:0002181,6.3779477550737695,94,aerobic electron transport chain,cytoplasmic translation,0.83775,0.7018360655737705,0.166
black,GO:0006511,ubiquitin-dependent protein catabolic process,8.305447748913519e-10,7.017947815102543e-7,BP,black,1,GO:0002181,6.153789865487564,597,ubiquitin-dependent protein catabolic process,cytoplasmic translation,0.7821166666666667,0.6003606557377049,0.415
black,GO:0009056,catabolic process,8.877391199565506e-10,7.473239658708857e-7,BP,black,1,GO:0002181,6.126491090166436,2668,catabolic process,cytoplasmic translation,0.8201416666666667,0.6807377049180328,0.184
black,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,1.0316215539720689e-9,8.620153288579203e-7,BP,black,1,GO:0002181,6.06448501122956,67,proton motive force-driven mitochondrial ATP synthesis,cytoplasmic translation,0.7042083333333333,0.4380491803278689,0.518
black,GO:0045184,establishment of protein localization,1.2718528830599073e-9,1.0472362370333783e-6,BP,black,2,GO:0048193,5.979955338505282,1701,establishment of protein localization,Golgi vesicle transport,0.8156666666666667,0.3694375,0.441
black,GO:0030163,protein catabolic process,1.335668379713498e-9,1.0957823387169537e-6,BP,black,1,GO:0002181,5.960275703590653,994,protein catabolic process,cytoplasmic translation,0.776675,0.591327868852459,0.438
black,GO:0015031,protein transport,2.114518804939553e-9,1.6738827634470619e-6,BP,black,2,GO:0048193,5.776274962693412,1415,protein transport,Golgi vesicle transport,0.8135583333333334,0.36084375,0.446
black,GO:0006914,autophagy,2.685900420521991e-9,2.0895379099102286e-6,BP,black,3,GO:0061919,5.6799497451638254,579,autophagy,process utilizing autophagic mechanism,0.8141916666666666,0.3215,0.992
black,GO:0061919,process utilizing autophagic mechanism,2.685900420521991e-9,2.0895379099102286e-6,BP,black,3,GO:0061919,5.6799497451638254,579,process utilizing autophagic mechanism,process utilizing autophagic mechanism,0.9642833333333334,0.3215,0
black,GO:0051603,proteolysis involved in protein catabolic process,3.152062741165861e-9,2.4270883106977127e-6,BP,black,1,GO:0002181,5.614914421380897,756,proteolysis involved in protein catabolic process,cytoplasmic translation,0.7775833333333333,0.5923770491803279,0.428
black,GO:0015986,proton motive force-driven ATP synthesis,3.945228072507804e-9,2.986855387377469e-6,BP,black,1,GO:0002181,5.524785803838569,76,proton motive force-driven ATP synthesis,cytoplasmic translation,0.7596083333333333,0.5477049180327869,0.533
black,GO:0015980,energy derivation by oxidation of organic compounds,4.75712997930027e-9,3.5420993222110033e-6,BP,black,1,GO:0002181,5.450739265143855,338,energy derivation by oxidation of organic compounds,cytoplasmic translation,0.8290666666666666,0.6876065573770491,0.188
black,GO:0022904,respiratory electron transport chain,1.0283442712426034e-8,7.182809629567917e-6,BP,black,1,GO:0002181,5.143705643788583,123,respiratory electron transport chain,cytoplasmic translation,0.836225,0.699344262295082,0.17
black,GO:0071702,organic substance transport,1.220167022467807e-8,8.341875210271573e-6,BP,black,2,GO:0048193,5.078736311241065,2370,organic substance transport,Golgi vesicle transport,0.8544416666666667,0.47959375000000004,0.493
black,GO:0006886,intracellular protein transport,1.266684367576071e-8,8.60773072797703e-6,BP,black,2,GO:0048193,5.065111327316956,676,intracellular protein transport,Golgi vesicle transport,0.81485,0.36206249999999995,0.415
black,GO:0006091,generation of precursor metabolites and energy,1.4905529028713924e-8,9.861690334803954e-6,BP,black,1,GO:0002181,5.00604863879508,514,generation of precursor metabolites and energy,cytoplasmic translation,0.8281916666666667,0.6867704918032786,0.195
black,GO:0010498,proteasomal protein catabolic process,3.123682692368132e-8,1.93077822527445e-5,BP,black,1,GO:0002181,4.714267607665898,525,proteasomal protein catabolic process,cytoplasmic translation,0.7863166666666667,0.608344262295082,0.411
black,GO:0071705,nitrogen compound transport,4.373909577439259e-8,2.5758794394002415e-5,BP,black,2,GO:0048193,4.589074467410239,1903,nitrogen compound transport,Golgi vesicle transport,0.858525,0.4941875,0.476
black,GO:0022613,ribonucleoprotein complex biogenesis,4.46560172972013e-8,2.5966092944385527e-5,BP,black,4,GO:0022613,4.585593392702045,499,ribonucleoprotein complex biogenesis,ribonucleoprotein complex biogenesis,0.8995416666666667,0.5415,0
black,GO:0006754,ATP biosynthetic process,5.961004867802447e-8,3.37876999296074e-5,BP,black,1,GO:0002181,4.471241371465076,101,ATP biosynthetic process,cytoplasmic translation,0.75495,0.5389508196721311,0.544
black,GO:0016050,vesicle organization,8.946378589393603e-8,4.828690128117442e-5,BP,black,4,GO:0022613,4.316170663716793,371,vesicle organization,ribonucleoprotein complex biogenesis,0.8977583333333333,0.5444545454545455,0.363
black,GO:0022900,electron transport chain,9.023849240305675e-8,4.8588797782944235e-5,BP,black,1,GO:0002181,4.313463846413277,175,electron transport chain,cytoplasmic translation,0.8383,0.7038852459016394,0.174
black,GO:0071826,protein-RNA complex organization,1.000834397837664e-7,5.3506693956434925e-5,BP,black,4,GO:0022613,4.271591882156627,244,protein-RNA complex organization,ribonucleoprotein complex biogenesis,0.9116083333333334,0.6153181818181819,0.347
black,GO:0009145,purine nucleoside triphosphate biosynthetic process,1.1791751083567641e-7,6.172475549799757e-5,BP,black,1,GO:0002181,4.209540621705155,113,purine nucleoside triphosphate biosynthetic process,cytoplasmic translation,0.8042083333333333,0.6359508196721311,0.367
black,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,1.1791751083567641e-7,6.172475549799757e-5,BP,black,1,GO:0002181,4.209540621705155,112,purine ribonucleoside triphosphate biosynthetic process,cytoplasmic translation,0.8040083333333333,0.6355573770491802,0.367
black,GO:0009201,ribonucleoside triphosphate biosynthetic process,1.4141061064233696e-7,7.218019879415756e-5,BP,black,1,GO:0002181,4.141581926168355,118,ribonucleoside triphosphate biosynthetic process,cytoplasmic translation,0.8027416666666667,0.6333770491803279,0.372
black,GO:0006508,proteolysis,1.5792755886249587e-7,7.970925403795905e-5,BP,black,1,GO:0002181,4.098491255212226,1619,proteolysis,cytoplasmic translation,0.8164083333333334,0.647688524590164,0.458
black,GO:0016236,macroautophagy,1.7693773717686428e-7,8.754149755366744e-5,BP,black,3,GO:0061919,4.057786028276581,343,macroautophagy,process utilizing autophagic mechanism,0.8233166666666667,0.32099999999999995,0.937
black,GO:0008104,protein localization,2.1032894786161287e-7,1.0226791794624673e-4,BP,black,2,GO:0048193,3.9902605856830147,2505,protein localization,Golgi vesicle transport,0.813075,0.36090625,0.432
black,GO:1901565,organonitrogen compound catabolic process,2.3616876468157472e-7,1.1409429336147767e-4,BP,black,1,GO:0002181,3.9427360770857236,1432,organonitrogen compound catabolic process,cytoplasmic translation,0.7799083333333333,0.5989508196721312,0.401
black,GO:0010257,NADH dehydrogenase complex assembly,2.597518042964767e-7,1.233739043522697e-4,BP,black,4,GO:0022613,3.9087766911480513,60,NADH dehydrogenase complex assembly,ribonucleoprotein complex biogenesis,0.9132333333333333,0.6168636363636364,0.494
black,GO:0032981,mitochondrial respiratory chain complex I assembly,2.597518042964767e-7,1.233739043522697e-4,BP,black,4,GO:0022613,3.9087766911480513,60,mitochondrial respiratory chain complex I assembly,ribonucleoprotein complex biogenesis,0.8981083333333333,0.5343636363636364,0.494
black,GO:0070727,cellular macromolecule localization,2.81816543645245e-7,1.327361804004253e-4,BP,black,2,GO:0048193,3.8770106837173697,2516,cellular macromolecule localization,Golgi vesicle transport,0.813075,0.36090625,0.432
black,GO:1901137,carbohydrate derivative biosynthetic process,3.284556303424816e-7,1.5185015319993294e-4,BP,black,1,GO:0002181,3.8185847655906158,673,carbohydrate derivative biosynthetic process,cytoplasmic translation,0.8335666666666667,0.6808852459016393,0.291
black,GO:0009057,macromolecule catabolic process,4.3305546717684773e-7,1.9270541212972113e-4,BP,black,1,GO:0002181,3.7151060880167495,1463,macromolecule catabolic process,cytoplasmic translation,0.8137083333333334,0.6655245901639344,0.236
black,GO:0033036,macromolecule localization,4.701260715414633e-7,2.0715848242279207e-4,BP,black,2,GO:0048193,3.6836972791458473,3004,macromolecule localization,Golgi vesicle transport,0.8417666666666667,0.42956249999999996,0.446
black,GO:0046034,ATP metabolic process,4.758957532671207e-7,2.0866304183264308e-4,BP,black,1,GO:0002181,3.6805544658818583,220,ATP metabolic process,cytoplasmic translation,0.7626166666666667,0.5555081967213115,0.333
black,GO:0051234,establishment of localization,6.724391026652616e-7,2.778552856269408e-4,BP,black,2,GO:0048193,3.556181337238221,4698,establishment of localization,Golgi vesicle transport,0.841525,0.432875,0.539
black,GO:0022618,protein-RNA complex assembly,6.839844844696394e-7,2.821092130552017e-4,BP,black,4,GO:0022613,3.5495827305277246,234,protein-RNA complex assembly,ribonucleoprotein complex biogenesis,0.8921166666666667,0.5119090909090909,0.911
black,GO:0009205,purine ribonucleoside triphosphate metabolic process,7.05461461206567e-7,2.893802913869338e-4,BP,black,1,GO:0002181,3.5385310503882543,244,purine ribonucleoside triphosphate metabolic process,cytoplasmic translation,0.8053666666666667,0.639704918032787,0.298
black,GO:0009199,ribonucleoside triphosphate metabolic process,7.494642035834587e-7,3.0466057472155697e-4,BP,black,1,GO:0002181,3.5161837429834124,251,ribonucleoside triphosphate metabolic process,cytoplasmic translation,0.8048833333333334,0.6389344262295082,0.3
black,GO:0009142,nucleoside triphosphate biosynthetic process,7.523207949040954e-7,3.0527175276674995e-4,BP,black,1,GO:0002181,3.5153133797337066,126,nucleoside triphosphate biosynthetic process,cytoplasmic translation,0.8024333333333333,0.6328852459016394,0.374
black,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",1.2231366715886639e-6,4.749601798229233e-4,BP,black,1,GO:0002181,3.3233427996553333,51,"mitochondrial electron transport, NADH to ubiquinone",cytoplasmic translation,0.8446916666666666,0.7144754098360655,0.159
black,GO:0042274,ribosomal small subunit biogenesis,1.3515112372046092e-6,5.168041529249693e-4,BP,black,4,GO:0022613,3.286674005103624,103,ribosomal small subunit biogenesis,ribonucleoprotein complex biogenesis,0.908,0.5767272727272728,0.859
black,GO:0051649,establishment of localization in cell,1.3927157161583622e-6,5.289740618223706e-4,BP,black,2,GO:0048193,3.2765656230188687,1947,establishment of localization in cell,Golgi vesicle transport,0.8151666666666667,0.36993750000000003,0.461
black,GO:0051179,localization,1.5352617041894094e-6,5.771767440072543e-4,BP,black,2,GO:0048193,3.238691176110759,5335,localization,Golgi vesicle transport,0.8467916666666666,0.45096875000000003,0.508
black,GO:0006810,transport,1.537534786349718e-6,5.771767440072543e-4,BP,black,2,GO:0048193,3.238691176110759,4385,transport,Golgi vesicle transport,0.8403666666666667,0.42928124999999995,0.553
black,GO:0009144,purine nucleoside triphosphate metabolic process,1.562256124112781e-6,5.854827311645922e-4,BP,black,1,GO:0002181,3.2324859099349625,250,purine nucleoside triphosphate metabolic process,cytoplasmic translation,0.80535,0.6397377049180328,0.299
black,GO:0042254,ribosome biogenesis,1.8921150766685526e-6,6.952444339530817e-4,BP,black,4,GO:0022613,3.1578624793615218,319,ribosome biogenesis,ribonucleoprotein complex biogenesis,0.9010666666666667,0.5466363636363636,0.956
black,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,2.8526271974772297e-6,0.001001650340358997,BP,black,1,GO:0002181,2.9992838570662106,389,proteasome-mediated ubiquitin-dependent protein catabolic process,cytoplasmic translation,0.792075,0.6186065573770492,0.396
black,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",3.3123243272855067e-6,0.0011391669077422,BP,black,2,GO:0048193,2.9434126395724762,52,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",Golgi vesicle transport,0.8694166666666667,0.56875,0.845
black,GO:0006643,membrane lipid metabolic process,3.766933923107547e-6,0.0012646695868932943,BP,black,1,GO:0002181,2.8980229253439984,217,membrane lipid metabolic process,cytoplasmic translation,0.8542166666666666,0.7365901639344262,0.197
black,GO:1901575,organic substance catabolic process,4.657871577922422e-6,0.001520784959037739,BP,black,1,GO:0002181,2.817932191407747,2188,organic substance catabolic process,cytoplasmic translation,0.8147083333333334,0.6690491803278689,0.198
black,GO:0009141,nucleoside triphosphate metabolic process,4.754247566586031e-6,0.0015500083721061769,BP,black,1,GO:0002181,2.809665956055712,266,nucleoside triphosphate metabolic process,cytoplasmic translation,0.8042833333333334,0.6379344262295081,0.303
black,GO:0006487,protein N-linked glycosylation,4.943225856756474e-6,0.0016000590897314608,BP,black,1,GO:0002181,2.795863978675042,72,protein N-linked glycosylation,cytoplasmic translation,0.8112083333333333,0.6495081967213114,0.54
black,GO:0006497,protein lipidation,4.943225856756474e-6,0.0016000590897314608,BP,black,1,GO:0002181,2.795863978675042,96,protein lipidation,cytoplasmic translation,0.8227916666666667,0.6729836065573771,0.558
black,GO:0008152,metabolic process,5.004991873796569e-6,0.0016154166189517082,BP,black,1,GO:0002181,2.791715453532259,12343,metabolic process,cytoplasmic translation,0.8564166666666666,0.7299180327868853,0.235
black,GO:0042255,ribosome assembly,5.548343544991032e-6,0.0017705258658916928,BP,black,4,GO:0022613,2.751897724182924,62,ribosome assembly,ribonucleoprotein complex biogenesis,0.9025,0.5425909090909091,0.8
black,GO:0051668,localization within membrane,6.480522671960455e-6,0.0020391502371283096,BP,black,2,GO:0048193,2.690550775814721,700,localization within membrane,Golgi vesicle transport,0.843325,0.467125,0.378
black,GO:0007005,mitochondrion organization,7.00895535164984e-6,0.0021810902301872006,BP,black,4,GO:0022613,2.661326367588731,514,mitochondrion organization,ribonucleoprotein complex biogenesis,0.905575,0.5725,0.38
black,GO:0072657,protein localization to membrane,7.362681351094407e-6,0.0022723591513275094,BP,black,2,GO:0048193,2.643523026344483,608,protein localization to membrane,Golgi vesicle transport,0.8345916666666666,0.43381250000000005,0.372
black,GO:0016192,vesicle-mediated transport,8.451609636775751e-6,0.00258019979723001,BP,black,2,GO:0048193,2.5883466632325582,1543,vesicle-mediated transport,Golgi vesicle transport,0.8326916666666666,0.45237499999999997,0.787
black,GO:0006505,GPI anchor metabolic process,1.117960834692244e-5,0.003288437339177538,BP,black,1,GO:0002181,2.4830104291608746,33,GPI anchor metabolic process,cytoplasmic translation,0.8108833333333334,0.6482950819672131,0.172
black,GO:0006506,GPI anchor biosynthetic process,1.117960834692244e-5,0.003288437339177538,BP,black,1,GO:0002181,2.4830104291608746,32,GPI anchor biosynthetic process,cytoplasmic translation,0.7509,0.5301803278688524,0.524
black,GO:0010256,endomembrane system organization,1.191395040109347e-5,0.003463796842771518,BP,black,4,GO:0022613,2.4604475879741643,604,endomembrane system organization,ribonucleoprotein complex biogenesis,0.9224166666666667,0.6589090909090909,0.377
black,GO:0006903,vesicle targeting,1.4221338159066231e-5,0.004030748871943383,BP,black,2,GO:0048193,2.394614258886558,67,vesicle targeting,Golgi vesicle transport,0.837175,0.44896875,0.569
black,GO:0000028,ribosomal small subunit assembly,1.532581107944384e-5,0.0043059230854711385,BP,black,4,GO:0022613,2.365933732026186,18,ribosomal small subunit assembly,ribonucleoprotein complex biogenesis,0.8976916666666667,0.5242272727272728,0.728
black,GO:0051641,cellular localization,1.77880097947671e-5,0.004912059840633299,BP,black,2,GO:0048193,2.3087363510895,3384,cellular localization,Golgi vesicle transport,0.8149333333333333,0.37146875,0.46
black,GO:0042158,lipoprotein biosynthetic process,1.8437559060951334e-5,0.005035953631647979,BP,black,1,GO:0002181,2.2979182772957327,102,lipoprotein biosynthetic process,cytoplasmic translation,0.8224166666666667,0.6722950819672131,0.56
black,GO:0009894,regulation of catabolic process,2.337603232842508e-5,0.006161059174785026,BP,black,1,GO:0002181,2.210344619942317,1120,regulation of catabolic process,cytoplasmic translation,0.8410333333333333,0.7202786885245902,0.163
black,GO:0097352,autophagosome maturation,3.291067118049562e-5,0.00827756580271083,BP,black,3,GO:0061919,2.0820973581276165,63,autophagosome maturation,process utilizing autophagic mechanism,0.7831083333333333,0.397,0.785
black,GO:0090150,establishment of protein localization to membrane,3.4701539634506966e-5,0.008660414111660526,BP,black,2,GO:0048193,2.0624613409954518,277,establishment of protein localization to membrane,Golgi vesicle transport,0.8397749999999999,0.45128124999999997,0.374
black,GO:1901135,carbohydrate derivative metabolic process,3.668592528591514e-5,0.009085303626515164,BP,black,1,GO:0002181,2.0416605541989115,1107,carbohydrate derivative metabolic process,cytoplasmic translation,0.8422583333333333,0.6984262295081967,0.188
black,GO:0033108,mitochondrial respiratory chain complex assembly,4.455347402199278e-5,0.01083158326950624,BP,black,4,GO:0022613,1.9653080572294062,101,mitochondrial respiratory chain complex assembly,ribonucleoprotein complex biogenesis,0.8975833333333333,0.5358181818181817,0.52
black,GO:1903008,organelle disassembly,4.545785346607385e-5,0.011015839227154588,BP,black,4,GO:0022613,1.957982411101634,175,organelle disassembly,ribonucleoprotein complex biogenesis,0.9163,0.6435909090909091,0.337
black,GO:0044248,cellular catabolic process,4.853400059120309e-5,0.011586210199881741,BP,black,1,GO:0002181,1.9360585966879333,1701,cellular catabolic process,cytoplasmic translation,0.805275,0.6718360655737705,0.219
black,GO:0006664,glycolipid metabolic process,5.070755761500267e-5,0.011979195888503406,BP,black,1,GO:0002181,1.9215723332744532,113,glycolipid metabolic process,cytoplasmic translation,0.830025,0.6873934426229509,0.184
black,GO:0006605,protein targeting,5.66291774918425e-5,0.013198459435882838,BP,black,2,GO:0048193,1.8794767580017901,327,protein targeting,Golgi vesicle transport,0.8437,0.46643749999999995,0.377
black,GO:0016188,synaptic vesicle maturation,5.9035874481046176e-5,0.013604784107935473,BP,black,4,GO:0022613,1.8663083455767073,28,synaptic vesicle maturation,ribonucleoprotein complex biogenesis,0.91665,0.6275,0.283
black,GO:1903509,liposaccharide metabolic process,6.43368732955878e-5,0.014676483300523319,BP,black,1,GO:0002181,1.8333779952470795,114,liposaccharide metabolic process,cytoplasmic translation,0.8471416666666667,0.7063114754098361,0.185
black,GO:0042157,lipoprotein metabolic process,8.997169768481816e-5,0.01938731109328732,BP,black,1,GO:0002181,1.7124824208504268,139,lipoprotein metabolic process,cytoplasmic translation,0.8506750000000001,0.713327868852459,0.371
black,GO:0035751,regulation of lysosomal lumen pH,1.0027939442717074e-4,0.021263190015708637,BP,black,4,GO:0022613,1.6723715797802066,32,regulation of lysosomal lumen pH,ribonucleoprotein complex biogenesis,0.920175,0.6366818181818181,0.289
black,GO:0006900,vesicle budding from membrane,1.0667595881033563e-4,0.02224321910092405,BP,black,4,GO:0022613,1.6528023602285074,86,vesicle budding from membrane,ribonucleoprotein complex biogenesis,0.7982333333333334,0.5630454545454546,0.315
black,GO:0009247,glycolipid biosynthetic process,1.0667595881033563e-4,0.02224321910092405,BP,black,1,GO:0002181,1.6528023602285074,78,glycolipid biosynthetic process,cytoplasmic translation,0.823725,0.6743442622950819,0.244
black,GO:0048199,"vesicle targeting, to, from or within Golgi",1.0689214061517008e-4,0.02224717328799679,BP,black,2,GO:0048193,1.6527251623645005,34,"vesicle targeting, to, from or within Golgi",Golgi vesicle transport,0.83585,0.44103125,0.815
black,GO:0046467,membrane lipid biosynthetic process,1.2305880866807998e-4,0.025079763164955308,BP,black,1,GO:0002181,1.6006765689832143,146,membrane lipid biosynthetic process,cytoplasmic translation,0.8484583333333333,0.7243770491803279,0.258
black,GO:0007033,vacuole organization,1.2988115278947707e-4,0.026162934715030287,BP,black,4,GO:0022613,1.5823135424938544,234,vacuole organization,ribonucleoprotein complex biogenesis,0.9106666666666666,0.5936818181818182,0.347
black,GO:0007034,vacuolar transport,1.4826899857454143e-4,0.02918932702303865,BP,black,2,GO:0048193,1.5347759178091753,171,vacuolar transport,Golgi vesicle transport,0.853425,0.501375,0.373
black,GO:0006891,intra-Golgi vesicle-mediated transport,1.6322876407030788e-4,0.0316374926648644,BP,black,2,GO:0048193,1.4997979425246188,34,intra-Golgi vesicle-mediated transport,Golgi vesicle transport,0.8724583333333333,0.5789375,0.825
black,GO:0007042,lysosomal lumen acidification,1.73676012883639e-4,0.033318916043093366,BP,black,4,GO:0022613,1.4773091358414985,24,lysosomal lumen acidification,ribonucleoprotein complex biogenesis,0.9218999999999999,0.6444090909090909,0.281
black,GO:0051650,establishment of vesicle localization,1.789909665662414e-4,0.034164257163290794,BP,black,2,GO:0048193,1.46642801774507,196,establishment of vesicle localization,Golgi vesicle transport,0.8385083333333333,0.44500000000000006,0.362
black,GO:0044238,primary metabolic process,1.7978879955441018e-4,0.034287532601412075,BP,black,1,GO:0002181,1.4648637664495612,10655,primary metabolic process,cytoplasmic translation,0.8398916666666667,0.6969344262295082,0.304
black,GO:0072594,establishment of protein localization to organelle,1.799664031506222e-4,0.03429241572196949,BP,black,2,GO:0048193,1.464801920024535,454,establishment of protein localization to organelle,Golgi vesicle transport,0.8362,0.4399375,0.39
black,GO:0006901,vesicle coating,1.828164026813928e-4,0.034659839167184056,BP,black,4,GO:0022613,1.4601734568836866,40,vesicle coating,ribonucleoprotein complex biogenesis,0.8084583333333333,0.5841363636363637,0.296
black,GO:0033365,protein localization to organelle,1.947752385040837e-4,0.036528047846139916,BP,black,2,GO:0048193,1.4373735369943093,963,protein localization to organelle,Golgi vesicle transport,0.8310833333333334,0.422875,0.388
black,GO:0048207,"vesicle targeting, rough ER to cis-Golgi",2.2757337648388593e-4,0.041573141270064375,BP,black,2,GO:0048193,1.3811871589262383,27,"vesicle targeting, rough ER to cis-Golgi",Golgi vesicle transport,0.8371666666666666,0.44471875000000005,0.794
black,GO:0048208,COPII vesicle coating,2.2757337648388593e-4,0.041573141270064375,BP,black,2,GO:0048193,1.3811871589262383,27,COPII vesicle coating,Golgi vesicle transport,0.7464583333333333,0.44471875000000005,0.794
black,GO:0098780,response to mitochondrial depolarisation,2.2757337648388593e-4,0.041573141270064375,BP,black,5,GO:0098780,1.3811871589262383,21,response to mitochondrial depolarisation,response to mitochondrial depolarisation,0.9899833333333333,1,0
black,GO:0051648,vesicle localization,2.464825689851953e-4,0.04399440853540341,BP,black,2,GO:0048193,1.3566025166167321,215,vesicle localization,Golgi vesicle transport,0.8762416666666667,0.55409375,0.338
black,GO:0061024,membrane organization,2.5143321076664596e-4,0.0448071458776169,BP,black,4,GO:0022613,1.3486527188648758,816,membrane organization,ribonucleoprotein complex biogenesis,0.9133916666666667,0.6311818181818182,0.393
black,GO:0007032,endosome organization,2.79814542185396e-4,0.049013166818670184,BP,black,4,GO:0022613,1.3096872361235363,97,endosome organization,ribonucleoprotein complex biogenesis,0.9041333333333333,0.5678636363636363,0.317
