module,GO_ID,term.x,pValue,FDR,ontology,sort(module),cluster,parent,score,size,term.y,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
greenyellow,GO:0010467,gene expression,1.2619446490640529e-7,6.518718379037117e-5,BP,greenyellow,1,GO:0090304,4.185837780897543,7324,gene expression,nucleic acid metabolic process,0.5407234042553192,0.46720512820512816,0.555
greenyellow,GO:0006397,mRNA processing,1.903344081424942e-7,9.3518292903476e-5,BP,greenyellow,1,GO:0090304,4.029103429448516,525,mRNA processing,nucleic acid metabolic process,0.5264468085106383,0.45274358974358975,0.574
greenyellow,GO:0019219,regulation of nucleobase-containing compound metabolic process,1.906760105296705e-7,9.3518292903476e-5,BP,greenyellow,1,GO:0090304,4.029103429448516,4157,regulation of nucleobase-containing compound metabolic process,nucleic acid metabolic process,0.4425531914893617,0.3603846153846154,0.774
greenyellow,GO:0008380,RNA splicing,2.6676505111483045e-7,1.25909755610914e-4,BP,greenyellow,1,GO:0090304,3.899940619027584,484,RNA splicing,nucleic acid metabolic process,0.5347446808510639,0.46282051282051284,0.577
greenyellow,GO:0043170,macromolecule metabolic process,3.548033317134838e-7,1.6203882523862162e-4,BP,greenyellow,1,GO:0090304,3.790380914058146,10237,macromolecule metabolic process,nucleic acid metabolic process,0.5928297872340426,0.5275128205128206,0.632
greenyellow,GO:0051252,regulation of RNA metabolic process,4.924248198549886e-7,2.1488580968565565e-4,BP,greenyellow,1,GO:0090304,3.667792262864517,3847,regulation of RNA metabolic process,nucleic acid metabolic process,0.4179148936170213,0.33087179487179486,0.795
greenyellow,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",5.865410400762499e-7,2.478080974749115e-4,BP,greenyellow,1,GO:0090304,3.605884506550696,337,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",nucleic acid metabolic process,0.5509999999999999,0.4815897435897436,0.549
greenyellow,GO:0000398,"mRNA splicing, via spliceosome",5.865410400762499e-7,2.478080974749115e-4,BP,greenyellow,1,GO:0090304,3.605884506550696,337,"mRNA splicing, via spliceosome",nucleic acid metabolic process,0.53,0.45628205128205124,0.549
greenyellow,GO:0009059,macromolecule biosynthetic process,6.268367703317921e-7,2.6140599584945583e-4,BP,greenyellow,1,GO:0090304,3.5826844552617128,7816,macromolecule biosynthetic process,nucleic acid metabolic process,0.5398510638297873,0.4663846153846154,0.565
greenyellow,GO:0006974,DNA damage response,1.1360035303174122e-6,4.441832867849417e-4,BP,greenyellow,2,GO:0006974,3.352437786610664,893,DNA damage response,DNA damage response,0.9431489361702128,0.41700000000000004,0
greenyellow,GO:0006259,DNA metabolic process,1.3300421442653822e-6,5.094580783832137e-4,BP,greenyellow,1,GO:0090304,3.292891546840855,1041,DNA metabolic process,nucleic acid metabolic process,0.5617446808510638,0.5173846153846153,0.669
greenyellow,GO:0006281,DNA repair,1.8659589623478339e-6,6.883726106742496e-4,BP,greenyellow,2,GO:0006974,3.1621764179343614,609,DNA repair,DNA damage response,0.581063829787234,0.4,0.939
greenyellow,GO:0071824,protein-DNA complex organization,1.8401108140047815e-5,0.005032089706031742,BP,greenyellow,3,GO:0071824,2.2982516254150687,905,protein-DNA complex organization,protein-DNA complex organization,0.9318085106382978,0.41100000000000003,0
greenyellow,GO:0006325,chromatin organization,1.901303500174304e-5,0.005174343578701143,BP,greenyellow,3,GO:0071824,2.2861447373164316,807,chromatin organization,protein-DNA complex organization,0.931936170212766,0.40900000000000003,0.979
greenyellow,GO:1903311,regulation of mRNA metabolic process,2.2432491307220366e-5,0.005940134229838012,BP,greenyellow,1,GO:0090304,2.226203741109834,404,regulation of mRNA metabolic process,nucleic acid metabolic process,0.5636170212765957,0.4988205128205129,0.535
greenyellow,GO:0006807,nitrogen compound metabolic process,2.6267476274877434e-5,0.00679610702107236,BP,greenyellow,1,GO:0090304,2.167739790736598,10169,nitrogen compound metabolic process,nucleic acid metabolic process,0.5906595744680851,0.5256410256410257,0.655
greenyellow,GO:0010468,regulation of gene expression,3.4676635457815015e-5,0.008660414111660526,BP,greenyellow,1,GO:0090304,2.0624613409954518,5454,regulation of gene expression,nucleic acid metabolic process,0.49908510638297876,0.4201025641025641,0.517
greenyellow,GO:0010556,regulation of macromolecule biosynthetic process,4.3803718739983126e-5,0.010660795021496864,BP,greenyellow,1,GO:0090304,1.972210406887824,5582,regulation of macromolecule biosynthetic process,nucleic acid metabolic process,0.501468085106383,0.42312820512820515,0.52
greenyellow,GO:0051171,regulation of nitrogen compound metabolic process,5.8325372934331604e-5,0.013482364126756715,BP,greenyellow,1,GO:0090304,1.8702339477723895,5614,regulation of nitrogen compound metabolic process,nucleic acid metabolic process,0.5539148936170213,0.4849743589743589,0.539
greenyellow,GO:0006338,chromatin remodeling,6.257967219608796e-5,0.014304559112623511,BP,greenyellow,3,GO:0071824,1.8445255232418356,662,chromatin remodeling,protein-DNA complex organization,0.9331063829787234,0.41700000000000004,0.957
greenyellow,GO:0051276,chromosome organization,6.82679525124885e-5,0.015279695204704891,BP,greenyellow,3,GO:0071824,1.8158853088647149,635,chromosome organization,protein-DNA complex organization,0.9555531914893617,0.69,0.42
greenyellow,GO:0006401,RNA catabolic process,7.081961093822799e-5,0.015710533356709553,BP,greenyellow,1,GO:0090304,1.803809070851565,404,RNA catabolic process,nucleic acid metabolic process,0.6277659574468085,0.574051282051282,0.548
greenyellow,GO:0031326,regulation of cellular biosynthetic process,1.0197746816006215e-4,0.021542262726209384,BP,greenyellow,1,GO:0090304,1.666708681822819,5714,regulation of cellular biosynthetic process,nucleic acid metabolic process,0.5205319148936169,0.4453076923076923,0.474
greenyellow,GO:0006351,DNA-templated transcription,1.2418233539784366e-4,0.025240339359556316,BP,greenyellow,1,GO:0090304,1.5979048102443891,3554,DNA-templated transcription,nucleic acid metabolic process,0.44361702127659575,0.3587179487179487,0.794
greenyellow,GO:0009889,regulation of biosynthetic process,1.2622929753615205e-4,0.02558723433704516,BP,greenyellow,1,GO:0090304,1.591976653427798,5745,regulation of biosynthetic process,nucleic acid metabolic process,0.5481276595744681,0.47256410256410253,0.379
greenyellow,GO:0080090,regulation of primary metabolic process,1.282155806170655e-4,0.02587362892935255,BP,greenyellow,1,GO:0090304,1.5871426546439311,5756,regulation of primary metabolic process,nucleic acid metabolic process,0.568531914893617,0.5017435897435898,0.502
greenyellow,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,1.3341586087412967e-4,0.02666223815665012,BP,greenyellow,1,GO:0090304,1.5741033966219473,1523,negative regulation of nucleobase-containing compound metabolic process,nucleic acid metabolic process,0.5415744680851065,0.4749230769230769,0.606
greenyellow,GO:0006355,regulation of DNA-templated transcription,1.3564794708682048e-4,0.0270588270046486,BP,greenyellow,1,GO:0090304,1.5676910339191055,3431,regulation of DNA-templated transcription,nucleic acid metabolic process,0.39834042553191484,0.3068461538461539,0.778
greenyellow,GO:0032774,RNA biosynthetic process,1.470718614544902e-4,0.02900426806184225,BP,greenyellow,1,GO:0090304,1.5375380897107391,3585,RNA biosynthetic process,nucleic acid metabolic process,0.4443617021276596,0.3596410256410256,0.795
greenyellow,GO:2001141,regulation of RNA biosynthetic process,1.5119269439920198e-4,0.029687192152657926,BP,greenyellow,1,GO:0090304,1.5274308765121571,3450,regulation of RNA biosynthetic process,nucleic acid metabolic process,0.399063829787234,0.30771794871794866,0.779
greenyellow,GO:0060255,regulation of macromolecule metabolic process,1.7666832743006006e-4,0.03380673566708724,BP,greenyellow,1,GO:0090304,1.4709967621006501,6596,regulation of macromolecule metabolic process,nucleic acid metabolic process,0.5533617021276596,0.4826410256410256,0.549
greenyellow,GO:0044238,primary metabolic process,1.7741884533241573e-4,0.033892858336533715,BP,greenyellow,1,GO:0090304,1.4698918036194577,10655,primary metabolic process,nucleic acid metabolic process,0.6072765957446808,0.5444358974358974,0.618
greenyellow,GO:0001832,blastocyst growth,1.8646167873420506e-4,0.03526204471016262,BP,greenyellow,4,GO:0001832,1.4526925082421935,22,blastocyst growth,blastocyst growth,1,1,0
greenyellow,GO:0044249,cellular biosynthetic process,2.3629057347599141e-4,0.042681758432280566,BP,greenyellow,1,GO:0090304,1.36975769651784,8687,cellular biosynthetic process,nucleic acid metabolic process,0.560404255319149,0.4898717948717949,0.526
greenyellow,GO:0006282,regulation of DNA repair,2.450656722054225e-4,0.04377614117677385,BP,greenyellow,2,GO:0006974,1.3587625237067469,215,regulation of DNA repair,DNA damage response,0.5969574468085106,0.44299999999999995,0.81
greenyellow,GO:0051253,negative regulation of RNA metabolic process,2.624295689473484e-4,0.04661944469671581,BP,greenyellow,1,GO:0090304,1.3314329038439365,1395,negative regulation of RNA metabolic process,nucleic acid metabolic process,0.5183617021276596,0.44720512820512826,0.628
greenyellow,GO:0031123,RNA 3'-end processing,2.716062188545796e-4,0.0479851832699935,BP,greenyellow,1,GO:0090304,1.3188928421544728,103,RNA 3'-end processing,nucleic acid metabolic process,0.6293404255319148,0.5731538461538461,0.458
