module,GO_ID,term.x,pValue,FDR,ontology,sort(module),cluster,parent,score,size,term.y,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
black,GO:0022625,cytosolic large ribosomal subunit,5.885291625375732e-14,1.6807349919000238e-10,CC,black,3,GO:0022626,9.774500758082523,60,cytosolic large ribosomal subunit,cytosolic ribosome,0.7973398058252428,0.237,0.932
black,GO:0070062,extracellular exosome,7.602143922084598e-14,2.0780000540802467e-10,CC,black,8,GO:0070062,9.682354445476266,2212,extracellular exosome,extracellular exosome,0.8018058252427185,0.25050000000000006,0
black,GO:1903561,extracellular vesicle,2.1945264910528454e-13,5.381599148330787e-10,CC,black,8,GO:0070062,9.269088654054864,2310,extracellular vesicle,extracellular exosome,0.8014368932038836,0.26683333333333337,0.967
black,GO:0043230,extracellular organelle,2.3943369296310515e-13,5.746663347809165e-10,CC,black,8,GO:0070062,9.240584244048007,2311,extracellular organelle,extracellular exosome,0.9049029126213592,0.26683333333333337,0.967
black,GO:0065010,extracellular membrane-bounded organelle,2.3943369296310515e-13,5.746663347809165e-10,CC,black,8,GO:0070062,9.240584244048007,2311,extracellular membrane-bounded organelle,extracellular exosome,0.8826893203883495,0.26683333333333337,0.967
black,GO:0005739,mitochondrion,4.3961380273703463e-13,9.62924951800994e-10,CC,black,6,GO:0005737,9.01640755948895,1674,mitochondrion,cytoplasm,0.8371941747572815,0.7221875,0.336
black,GO:0005765,lysosomal membrane,4.701621553979324e-13,1.0006913573521463e-9,CC,black,6,GO:0005737,8.999699851060077,443,lysosomal membrane,cytoplasm,0.7622912621359224,0.49012500000000003,0.229
black,GO:0098852,lytic vacuole membrane,4.701621553979324e-13,1.0006913573521463e-9,CC,black,6,GO:0005737,8.999699851060077,443,lytic vacuole membrane,cytoplasm,0.7623009708737865,0.4901875,0.229
black,GO:0005774,vacuolar membrane,7.77042141327759e-13,1.568660131799086e-9,CC,black,6,GO:0005737,8.80447114109949,487,vacuolar membrane,cytoplasm,0.7592038834951457,0.4931875,0.237
black,GO:0015934,large ribosomal subunit,8.291161140660044e-13,1.605034891307534e-9,CC,black,3,GO:0022626,8.794515522176479,118,large ribosomal subunit,cytosolic ribosome,0.8165922330097087,0.22885714285714287,0.87
black,GO:0031982,vesicle,9.34606210411503e-13,1.786919551957112e-9,CC,black,9,GO:0031982,8.74789499921655,4180,vesicle,vesicle,0.8089708737864078,0.4200555555555555,0
black,GO:0015935,small ribosomal subunit,1.075361007693861e-12,1.9886245651296065e-9,CC,black,3,GO:0022626,8.701447200124782,79,small ribosomal subunit,cytosolic ribosome,0.8226601941747573,0.243,0.838
black,GO:0098798,mitochondrial protein-containing complex,1.7749021298777205e-12,3.0616468858843253e-9,CC,black,6,GO:0005737,8.514044899971914,305,mitochondrial protein-containing complex,cytoplasm,0.7829902912621359,0.7431875,0.238
black,GO:0022627,cytosolic small ribosomal subunit,2.582878214196332e-12,4.1327883255662014e-9,CC,black,3,GO:0022626,8.383756837978089,45,cytosolic small ribosomal subunit,cytosolic ribosome,0.8036116504854369,0.24942857142857144,0.901
black,GO:0032991,protein-containing complex,3.78143918623169e-12,5.764395235173863e-9,CC,black,7,GO:1902494,8.239246249480116,6947,protein-containing complex,catalytic complex,0.8733689320388349,0.5807,0.637
black,GO:1990904,ribonucleoprotein complex,7.730434923814857e-12,1.0832692069328386e-8,CC,black,7,GO:1902494,7.965263601955718,1151,ribonucleoprotein complex,catalytic complex,0.8692718446601941,0.619,0.472
black,GO:0043226,organelle,1.6417357823876678e-11,2.175611517853498e-8,CC,black,5,GO:0043231,7.662418650662632,14798,organelle,intracellular membrane-bounded organelle,0.9065436893203883,0.677,0.402
black,GO:0000502,proteasome complex,1.6489941472139896e-11,2.175611517853498e-8,CC,black,7,GO:1902494,7.662418650662632,62,proteasome complex,catalytic complex,0.8625922330097088,0.44365,0.668
black,GO:0070469,respirasome,2.5613611728979274e-11,3.210381634541675e-8,CC,black,1,GO:0031090,7.493443337712301,105,respirasome,organelle membrane,0.9079805825242718,0.6311111111111112,0.261
black,GO:0005746,mitochondrial respirasome,4.14527079839156e-11,4.7472819534270044e-8,CC,black,1,GO:0031090,7.32355497363637,97,mitochondrial respirasome,organelle membrane,0.7566504854368932,0.5478888888888889,0.553
black,GO:0098803,respiratory chain complex,4.14527079839156e-11,4.7472819534270044e-8,CC,black,1,GO:0031090,7.32355497363637,94,respiratory chain complex,organelle membrane,0.8216504854368932,0.5461111111111111,0.259
black,GO:0098800,inner mitochondrial membrane protein complex,5.149513576496501e-11,5.7800087462357e-8,CC,black,6,GO:0005737,7.238071504410089,162,inner mitochondrial membrane protein complex,cytoplasm,0.6834174757281554,0.6804375,0.217
black,GO:0031967,organelle envelope,5.968435603926328e-11,6.568481739521068e-8,CC,black,10,GO:0031975,7.182535003095767,1284,organelle envelope,envelope,0.8576601941747573,0.2346666666666667,0.975
black,GO:0031975,envelope,5.968435603926328e-11,6.568481739521068e-8,CC,black,10,GO:0031975,7.182535003095767,1284,envelope,envelope,0.9332330097087379,0.2346666666666667,0
black,GO:0005773,vacuole,7.053582483519682e-11,7.541984569226898e-8,CC,black,6,GO:0005737,7.122514360488668,850,vacuole,cytoplasm,0.8470873786407767,0.5265625,0.265
black,GO:0140534,endoplasmic reticulum protein-containing complex,9.787672873912622e-11,1.0223133690201048e-7,CC,black,2,GO:0012505,6.990415959802449,126,endoplasmic reticulum protein-containing complex,endomembrane system,0.7920097087378641,0.6247142857142858,0.479
black,GO:0000323,lytic vacuole,1.0028990330678892e-10,1.037010782238976e-7,CC,black,6,GO:0005737,6.984216728044377,757,lytic vacuole,cytoplasm,0.8482330097087378,0.522125,0.256
black,GO:0005764,lysosome,1.0028990330678892e-10,1.037010782238976e-7,CC,black,6,GO:0005737,6.984216728044377,757,lysosome,cytoplasm,0.848252427184466,0.52225,0.256
black,GO:1905368,peptidase complex,1.0627824868424944e-10,1.089883440256978e-7,CC,black,7,GO:1902494,6.962619946059381,122,peptidase complex,catalytic complex,0.8652718446601941,0.4626,0.697
black,GO:0098796,membrane protein complex,2.438599227844282e-10,2.2734395528675556e-7,CC,black,7,GO:1902494,6.643316588503105,1417,membrane protein complex,catalytic complex,0.805621359223301,0.57435,0.48
black,GO:0005740,mitochondrial envelope,2.458568968132595e-10,2.282624464610678e-7,CC,black,10,GO:0031975,6.641565532382985,813,mitochondrial envelope,envelope,0.8202330097087378,0.23116666666666663,0.928
black,GO:1905369,endopeptidase complex,2.502243415928146e-10,2.30420872272469e-7,CC,black,7,GO:1902494,6.637478183659459,86,endopeptidase complex,catalytic complex,0.8660679611650486,0.4636,0.679
black,GO:0005622,intracellular anatomical structure,3.7102434558924795e-10,3.3085692730589023e-7,CC,black,11,GO:0005622,6.480359767898949,15521,intracellular anatomical structure,intracellular anatomical structure,0.9517961165048544,1,0
black,GO:0030135,coated vesicle,7.257828568243556e-10,6.202419330611473e-7,CC,black,9,GO:0031982,6.207438875503657,317,coated vesicle,vesicle,0.8044660194174758,0.3850555555555556,0.595
black,GO:0031966,mitochondrial membrane,1.358048564283719e-9,1.1060986880435013e-6,CC,black,10,GO:0031975,5.956206122795644,767,mitochondrial membrane,envelope,0.7408640776699029,0.23350000000000004,0.919
black,GO:0005794,Golgi apparatus,1.7054835315981607e-9,1.379118779798785e-6,CC,black,2,GO:0012505,5.86039832759525,1632,Golgi apparatus,endomembrane system,0.8202427184466019,0.483,0.67
black,GO:0000139,Golgi membrane,6.441586029534454e-9,4.688020077816994e-6,CC,black,2,GO:0012505,5.329010536992855,673,Golgi membrane,endomembrane system,0.74973786407767,0.5394285714285714,0.55
black,GO:0019866,organelle inner membrane,6.9128909717496385e-9,5.014846727126804e-6,CC,black,10,GO:0031975,5.299742336139135,556,organelle inner membrane,envelope,0.7791456310679612,0.25849999999999995,0.888
black,GO:0005743,mitochondrial inner membrane,1.083431497682435e-8,7.5442277837078445e-6,CC,black,10,GO:0031975,5.122385207371213,499,mitochondrial inner membrane,envelope,0.746621359223301,0.22883333333333333,0.882
black,GO:0031410,cytoplasmic vesicle,1.571156750420671e-8,1.0304321932046732e-5,CC,black,9,GO:0031982,4.986980581357772,2521,cytoplasmic vesicle,vesicle,0.7744466019417475,0.35911111111111116,0.856
black,GO:0097708,intracellular vesicle,1.898815172078619e-8,1.2310106062432678e-5,CC,black,9,GO:0031982,4.909738205222151,2527,intracellular vesicle,vesicle,0.7885145631067961,0.3596111111111111,0.857
black,GO:0005747,mitochondrial respiratory chain complex I,2.859251520240086e-8,1.781977169838027e-5,CC,black,7,GO:1902494,4.749097864315351,51,mitochondrial respiratory chain complex I,catalytic complex,0.6541844660194175,0.45609999999999995,0.655
black,GO:0030964,NADH dehydrogenase complex,2.859251520240086e-8,1.781977169838027e-5,CC,black,7,GO:1902494,4.749097864315351,51,NADH dehydrogenase complex,catalytic complex,0.8167087378640776,0.49434999999999996,0.655
black,GO:0045271,respiratory chain complex I,2.859251520240086e-8,1.781977169838027e-5,CC,black,7,GO:1902494,4.749097864315351,51,respiratory chain complex I,catalytic complex,0.7903980582524271,0.45609999999999995,0.655
black,GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,4.35273763539086e-8,2.5758794394002415e-5,CC,black,6,GO:0005737,4.589074467410239,133,endoplasmic reticulum-Golgi intermediate compartment,cytoplasm,0.9097864077669903,0.825625,0.189
black,GO:0005839,proteasome core complex,4.484290447004003e-8,2.600773181872939e-5,CC,black,7,GO:1902494,4.584897521758871,20,proteasome core complex,catalytic complex,0.8721650485436894,0.48019999999999996,0.598
black,GO:0005768,endosome,5.171581296464718e-8,2.96132095506448e-5,CC,black,9,GO:0031982,4.528514520182632,1064,endosome,vesicle,0.7546699029126214,0.3857777777777778,0.733
black,GO:0005615,extracellular space,1.0830176330455571e-7,5.7491672515625446e-5,CC,black,8,GO:0070062,4.240395056917751,3580,extracellular space,extracellular exosome,0.9621553398058252,0.35850000000000004,0.842
black,GO:0030662,coated vesicle membrane,1.3600834748400688e-7,6.989713730265783e-5,CC,black,9,GO:0031982,4.155540610793918,205,coated vesicle membrane,vesicle,0.7322427184466019,0.35183333333333333,0.563
black,GO:0010008,endosome membrane,2.1445893082480904e-7,1.0405178362018316e-4,CC,black,9,GO:0031982,3.982750470860675,571,endosome membrane,vesicle,0.6921747572815534,0.36844444444444446,0.65
black,GO:0031974,membrane-enclosed lumen,3.091604015113804e-7,1.435178563477007e-4,CC,black,12,GO:0070013,3.843094061084525,6126,membrane-enclosed lumen,intracellular organelle lumen,0.9766116504854369,0.406,0.891
black,GO:0043233,organelle lumen,3.091604015113804e-7,1.435178563477007e-4,CC,black,12,GO:0070013,3.843094061084525,6126,organelle lumen,intracellular organelle lumen,0.910883495145631,0.406,0.891
black,GO:0070013,intracellular organelle lumen,3.091604015113804e-7,1.435178563477007e-4,CC,black,12,GO:0070013,3.843094061084525,6126,intracellular organelle lumen,intracellular organelle lumen,0.8944174757281553,0.406,0
black,GO:1990204,oxidoreductase complex,3.2802365068209806e-7,1.5185015319993294e-4,CC,black,7,GO:1902494,3.8185847655906158,131,oxidoreductase complex,catalytic complex,0.8761165048543689,0.51835,0.696
black,GO:0030120,vesicle coat,4.689658980064615e-7,2.0705165606504458e-4,CC,black,1,GO:0031090,3.68392129152222,63,vesicle coat,organelle membrane,0.665504854368932,0.5125555555555555,0.5
black,GO:0140535,intracellular protein-containing complex,5.226905663406116e-7,2.2590846488909077e-4,CC,black,7,GO:1902494,3.64606749557036,928,intracellular protein-containing complex,catalytic complex,0.8800582524271845,0.56775,0.461
black,GO:0032040,small-subunit processome,7.558009121905745e-7,3.0613329227884294e-4,CC,black,7,GO:1902494,3.51408943790751,74,small-subunit processome,catalytic complex,0.8970485436893204,0.68975,0.325
black,GO:0030117,membrane coat,1.9552946659781725e-6,7.108776771595251e-4,CC,black,1,GO:0031090,3.1482051231872252,97,membrane coat,organelle membrane,0.7998155339805826,0.5937777777777777,0.248
black,GO:0048475,coated membrane,1.9552946659781725e-6,7.108776771595251e-4,CC,black,1,GO:0031090,3.1482051231872252,97,coated membrane,organelle membrane,0.9255339805825242,0.638,0.248
black,GO:0012506,vesicle membrane,1.9903012147223406e-6,7.207573949494498e-4,CC,black,9,GO:0031982,3.1422108930684196,1247,vesicle membrane,vesicle,0.73426213592233,0.402,0.741
black,GO:0030659,cytoplasmic vesicle membrane,3.608637571230088e-6,0.001224277778113113,CC,black,9,GO:0031982,2.9121200333220942,1233,cytoplasmic vesicle membrane,vesicle,0.7058834951456311,0.3463333333333334,0.74
black,GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,5.489682568170652e-6,0.0017542879379673947,CC,black,6,GO:0005737,2.75589912271037,81,endoplasmic reticulum-Golgi intermediate compartment membrane,cytoplasm,0.830135922330097,0.74525,0.172
black,GO:0030684,preribosome,6.995634210786144e-6,0.0021799517048279858,CC,black,7,GO:1902494,2.6615531277527538,109,preribosome,catalytic complex,0.892504854368932,0.67655,0.344
black,GO:0005838,proteasome regulatory particle,1.0131122469852985e-5,0.0029922701876183124,CC,black,7,GO:1902494,2.523999194332346,21,proteasome regulatory particle,catalytic complex,0.8652912621359223,0.5105,0.548
black,GO:0019774,"proteasome core complex, beta-subunit complex",1.0131122469852985e-5,0.0029922701876183124,CC,black,7,GO:1902494,2.523999194332346,11,"proteasome core complex, beta-subunit complex",catalytic complex,0.868757281553398,0.52335,0.533
black,GO:0022624,proteasome accessory complex,1.0131122469852985e-5,0.0029922701876183124,CC,black,7,GO:1902494,2.523999194332346,24,proteasome accessory complex,catalytic complex,0.8602233009708737,0.4929,0.575
black,GO:0005829,cytosol,1.0965103461928651e-5,0.0032337738458114024,CC,black,6,GO:0005737,2.4902903557810436,5505,cytosol,cytoplasm,0.8899611650485437,0.81425,0.387
black,GO:0030663,COPI-coated vesicle membrane,3.81968668508112e-5,0.009418136754329525,CC,black,9,GO:0031982,2.026035007754042,18,COPI-coated vesicle membrane,vesicle,0.7657087378640777,0.3843888888888889,0.444
black,GO:0098791,Golgi apparatus subcompartment,4.8798794763895296e-5,0.011619652497064275,CC,black,4,GO:0031984,1.934806859971861,382,Golgi apparatus subcompartment,organelle subcompartment,0.8298446601941747,0.29766666666666663,0.821
black,GO:0005576,extracellular region,5.86594317189103e-5,0.013545705619348366,CC,black,8,GO:0070062,1.8681983668871796,4570,extracellular region,extracellular exosome,0.9616213592233009,0.3501666666666666,0.754
black,GO:0005759,mitochondrial matrix,7.009383101571946e-5,0.015580166714735437,CC,black,6,GO:0005737,1.8074278994938602,491,mitochondrial matrix,cytoplasm,0.8519223300970874,0.7641875,0.24
black,GO:0030133,transport vesicle,7.009383101571946e-5,0.015580166714735437,CC,black,9,GO:0031982,1.8074278994938602,434,transport vesicle,vesicle,0.7918446601941748,0.49077777777777776,0.613
black,GO:0030134,COPII-coated ER to Golgi transport vesicle,7.5407801548705e-5,0.016646530437772346,CC,black,9,GO:0031982,1.7786762707911876,94,COPII-coated ER to Golgi transport vesicle,vesicle,0.8262135922330097,0.4488333333333333,0.51
black,GO:0005795,Golgi stack,1.0171684715474742e-4,0.021507345723132676,CC,black,4,GO:0031984,1.6674131837048278,150,Golgi stack,organelle subcompartment,0.8435533980582524,0.3218333333333333,0.74
black,GO:0031902,late endosome membrane,1.0509687306900156e-4,0.0220771932337965,CC,black,9,GO:0031982,1.656056141112985,174,late endosome membrane,vesicle,0.732611650485437,0.4344444444444444,0.537
black,GO:0005766,primary lysosome,1.0625765050697189e-4,0.02221759826772746,CC,black,6,GO:0005737,1.6533028902848235,155,primary lysosome,cytoplasm,0.8722038834951457,0.5805,0.187
black,GO:0042582,azurophil granule,1.0625765050697189e-4,0.02221759826772746,CC,black,6,GO:0005737,1.6533028902848235,155,azurophil granule,cytoplasm,0.7702718446601942,0.5805,0.187
black,GO:0030137,COPI-coated vesicle,1.0689214061517008e-4,0.02224717328799679,CC,black,9,GO:0031982,1.6527251623645005,25,COPI-coated vesicle,vesicle,0.8282135922330097,0.4185,0.454
black,GO:0005770,late endosome,1.232744251313261e-4,0.02510103163707444,CC,black,9,GO:0031982,1.6003084289141147,314,late endosome,vesicle,0.7899708737864077,0.4575555555555556,0.589
black,GO:0030660,Golgi-associated vesicle membrane,1.245406400920998e-4,0.025275544342749902,CC,black,9,GO:0031982,1.5972994825220503,57,Golgi-associated vesicle membrane,vesicle,0.7671067961165048,0.4331111111111111,0.485
black,GO:0031985,Golgi cisterna,1.2655671136605187e-4,0.025607848686406292,CC,black,4,GO:0031984,1.5916269050484342,117,Golgi cisterna,organelle subcompartment,0.8466407766990292,0.33266666666666667,0.724
black,GO:0005801,cis-Golgi network,1.3836498573147947e-4,0.027503545754078484,CC,black,2,GO:0012505,1.560611313363765,73,cis-Golgi network,endomembrane system,0.8744368932038835,0.6208571428571429,0.414
black,GO:1990351,transporter complex,1.7189282861960944e-4,0.03306116032810749,CC,black,7,GO:1902494,1.480681908318981,471,transporter complex,catalytic complex,0.8896310679611651,0.60295,0.414
black,GO:1902495,transmembrane transporter complex,1.7710415740756767e-4,0.033861414366713,CC,black,7,GO:1902494,1.4702949056827763,444,transmembrane transporter complex,catalytic complex,0.8169514563106797,0.56455,0.412
black,GO:0030136,clathrin-coated vesicle,2.3093118825718092e-4,0.041948780501370846,CC,black,9,GO:0031982,1.3772806600849496,218,clathrin-coated vesicle,vesicle,0.8125922330097087,0.4087222222222222,0.563
black,GO:0005798,Golgi-associated vesicle,2.3939333316692365e-4,0.04312569745648473,CC,black,9,GO:0031982,1.3652638681725056,94,Golgi-associated vesicle,vesicle,0.8331553398058252,0.4665555555555555,0.509
